date,close_price,open_price,market_cap,total_volume
2015-11-07 00:00:00 UTC,0.92,0.909442199,68761146.27837914,904631.8699629814
2015-11-08 00:00:00 UTC,1.030499514,0.92,76839299.32470989,1040086.7545033679
2015-11-09 00:00:00 UTC,0.995802985,1.030499514,74277547.07634276,1972521.3874033373
2015-11-10 00:00:00 UTC,0.934834222,0.995802985,69753492.14382021,865031.5412400892
2015-11-11 00:00:00 UTC,0.788761177,0.934834222,58873875.70678452,1243322.7527190507
2015-11-12 00:00:00 UTC,0.90,0.788761177,67254888.20415637,826829.6689207307
2015-11-13 00:00:00 UTC,0.904081558,0.90,67527257.40972713,545086.2658886773
2015-11-14 00:00:00 UTC,0.884228905,0.904081558,66066714.49,361586.11600976856
2015-11-15 00:00:00 UTC,0.910825548,0.884228905,68078325.79,432023.41
2015-11-16 00:00:00 UTC,0.933840784,0.910825548,69812830.40735959,616346.9298519328
2015-11-17 00:00:00 UTC,0.995273358,0.933840784,74440734.3,1128249.5445129166
2015-11-18 00:00:00 UTC,0.99442858,0.995273358,74402718.74542972,687203.3331021931
2015-11-19 00:00:00 UTC,0.951471289,0.99442858,71212297.76056388,434385.48
2015-11-20 00:00:00 UTC,0.926803119,0.951471289,69388368.57982641,606560.34
2015-11-21 00:00:00 UTC,0.973572434,0.926803119,72914368.80252853,454926.9190034523
2015-11-22 00:00:00 UTC,0.96,0.973572434,72276339.25126061,371962.8833336563
2015-11-23 00:00:00 UTC,0.945220336,0.96,70839197.81949022,437126.39426833094
2015-11-24 00:00:00 UTC,0.899361135,0.945220336,67424299.39769948,354914.08621214016
2015-11-25 00:00:00 UTC,0.867707092,0.899361135,65072847.332706206,708867.1776788787
2015-11-26 00:00:00 UTC,0.894874771,0.867707092,67132055.60740013,959696.4719438321
2015-11-27 00:00:00 UTC,0.8707128,0.894874771,65341845.392888874,398595.4996438545
2015-11-28 00:00:00 UTC,0.917398775,0.8707128,68868768.28657502,465064.93868912815
2015-11-29 00:00:00 UTC,0.871744954,0.917398775,65463342.96555324,436939.13020833576
2015-11-30 00:00:00 UTC,0.873600932,0.871744954,65624853.97047546,775372.5405749859
2015-12-01 00:00:00 UTC,0.875003998,0.873600932,65752486.02943543,643109.8579217136
2015-12-02 00:00:00 UTC,0.822733781,0.875003998,61844779.03171155,494205.89284799533
2015-12-03 00:00:00 UTC,0.824765189,0.822733781,62018808.085017644,541681.1368684795
2015-12-04 00:00:00 UTC,0.838790951,0.824765189,63094325.07829986,241947.49444270384
2015-12-05 00:00:00 UTC,0.86458373,0.838790951,65056337.64166404,226084.41071520853
2015-12-06 00:00:00 UTC,0.834992487,0.86458373,62850264.41510667,429681.2894745185
2015-12-07 00:00:00 UTC,0.800750284,0.834992487,60292476.61320164,494657.61802976346
2015-12-08 00:00:00 UTC,0.818852709,0.800750284,61675859.110314034,435966.80884823814
2015-12-09 00:00:00 UTC,0.791829348,0.818852709,59661067.18085799,627128.9260492469
2015-12-10 00:00:00 UTC,0.847442242,0.791829348,63872552.27588074,374543.00586710183
2015-12-11 00:00:00 UTC,0.916738942,0.847442242,69119370.62718369,765839.8738111159
2015-12-12 00:00:00 UTC,0.97125831,0.916738942,73250296.07272834,1385279.0437324098
2015-12-13 00:00:00 UTC,0.958303174,0.97125831,72302484.28350292,279257.6104401555
2015-12-14 00:00:00 UTC,0.995489835,0.958303174,75133022.39506158,562723.39
2015-12-15 00:00:00 UTC,1.02,0.995489835,76787012.60189861,573171.6204861925
2015-12-16 00:00:00 UTC,0.988912442,1.02,74686005.22814946,207316.98728030306
2015-12-17 00:00:00 UTC,0.940228325,0.988912442,71033582.40629953,641112.3505143464
2015-12-18 00:00:00 UTC,0.921171783,0.940228325,69616990.99,297866.39712775947
2015-12-19 00:00:00 UTC,0.909632917,0.921171783,68767429.85047308,333313.4238328429
2015-12-20 00:00:00 UTC,0.903231643,0.909632917,68305705.24538197,467489.5933259762
2015-12-21 00:00:00 UTC,0.896806287,0.903231643,67842615.39188164,543846.3978062818
2015-12-22 00:00:00 UTC,0.878959313,0.896806287,66514758.19337365,468144.5604338489
2015-12-23 00:00:00 UTC,0.867565455,0.878959313,65674405.654046126,333657.8603050268
2015-12-24 00:00:00 UTC,0.86,0.867565455,65226512.003279686,353090.34
2015-12-25 00:00:00 UTC,0.870718344,0.86,65957619.83793369,169208.7604895867
2015-12-26 00:00:00 UTC,0.853017865,0.870718344,64637552.400460914,424123.09670471714
2015-12-27 00:00:00 UTC,0.858887087,0.853017865,65104495.77797423,208247.21865890338
2015-12-28 00:00:00 UTC,0.842169613,0.858887087,63858382.55360898,228592.5875954824
2015-12-29 00:00:00 UTC,0.869487811,0.842169613,65951485.16,211396.56750766764
2015-12-30 00:00:00 UTC,0.900354302,0.869487811,68315404.54669571,584414.4705682999
2015-12-31 00:00:00 UTC,0.936539968,0.900354302,71083912.69961053,668846.07
2016-01-01 00:00:00 UTC,0.946313343,0.936539968,71849843.66511223,202032.13336863558
2016-01-02 00:00:00 UTC,0.938126162,0.946313343,71252107.97,252880.2353165073
2016-01-03 00:00:00 UTC,0.972196976,0.938126162,73864483.22222728,402755.9084078687
2016-01-04 00:00:00 UTC,0.959297835,0.972196976,72909192.00505088,341506.82136802946
2016-01-05 00:00:00 UTC,0.953102241,0.959297835,72462361.87937805,217443.23809763335
2016-01-06 00:00:00 UTC,0.968434012,0.953102241,73650960.93328463,328507.1523817127
2016-01-07 00:00:00 UTC,0.95897678,0.968434012,72931723.30621576,642269.5176489778
2016-01-08 00:00:00 UTC,0.995574781,0.95897678,75767382.44,554403.4018238547
2016-01-09 00:00:00 UTC,1.02,0.995574781,78016544.33428131,254045.62911324683
2016-01-10 00:00:00 UTC,1.02,1.02,77676004.65241879,404315.93496207293
2016-01-11 00:00:00 UTC,1.068726621,1.02,81416101.64,1025253.0383450065
2016-01-12 00:00:00 UTC,1.167362901,1.068726621,88958959.89936547,2962550.3945903103
2016-01-13 00:00:00 UTC,1.13,1.167362901,86108971.48293594,1003321.3604582713
2016-01-14 00:00:00 UTC,1.157377553,1.13,88257219.96322113,731050.8483768429
2016-01-15 00:00:00 UTC,1.21,1.157377553,92329493.82516772,4049516.2124520643
2016-01-16 00:00:00 UTC,1.215691295,1.21,92765190.35300171,2377737.1425659666
2016-01-17 00:00:00 UTC,1.321855712,1.215691295,100866229.13386133,1176009.01
2016-01-18 00:00:00 UTC,1.40,1.321855712,106770204.99600992,4073710.1202780646
2016-01-19 00:00:00 UTC,1.38,1.40,105177492.60810892,1684557.2914079635
2016-01-20 00:00:00 UTC,1.565411905,1.38,119608403.90910526,2899771.051018662
2016-01-21 00:00:00 UTC,1.544691862,1.565411905,118064297.75775222,1670627.3218903034
2016-01-22 00:00:00 UTC,1.471341823,1.544691862,112494896.69290045,1585027.991812104
2016-01-23 00:00:00 UTC,1.692156285,1.471341823,129390552.65124127,2212028.7971573095
2016-01-24 00:00:00 UTC,2.131691495,1.692156285,163090024.6945184,9578400.618786106
2016-01-25 00:00:00 UTC,2.48,2.131691495,189898537.77611715,10884776.210849365
2016-01-26 00:00:00 UTC,2.086782727,2.48,159744115.0673894,11669540.231742326
2016-01-27 00:00:00 UTC,2.384501159,2.086782727,182534589.0343229,7048626.22
2016-01-28 00:00:00 UTC,2.519719735,2.384501159,193030853.2041578,5043090.697552952
2016-01-29 00:00:00 UTC,2.486203232,2.519719735,190524391.83507282,6527897.661629626
2016-01-30 00:00:00 UTC,2.437601274,2.486203232,186862759.72151402,3674090.3975050296
2016-01-31 00:00:00 UTC,2.298766557,2.437601274,176275775.71473008,5834817.706592737
2016-02-01 00:00:00 UTC,2.221883059,2.298766557,170434539.30474818,3991411.3414352452
2016-02-02 00:00:00 UTC,2.403111855,2.221883059,184396131.5986807,3602402.308067327
2016-02-03 00:00:00 UTC,2.515949933,2.403111855,193120920.3597334,4030697.3392438097
2016-02-04 00:00:00 UTC,2.557178944,2.515949933,196350197.91323307,3532651.020271136
2016-02-05 00:00:00 UTC,2.532878565,2.557178944,194548161.01786965,2640353.6147680376
2016-02-06 00:00:00 UTC,2.517776369,2.532878565,193450250.47357807,1924574.7180617019
2016-02-07 00:00:00 UTC,2.950776113,2.517776369,226795324.20954534,7099203.5519039435
2016-02-08 00:00:00 UTC,3.165335694,2.950776113,243366581.58299115,9781404.736808997
2016-02-09 00:00:00 UTC,3.720453287,3.165335694,286139280.9840226,16355217.945349474
2016-02-10 00:00:00 UTC,4.427431438,3.720453287,340624194.15097886,29316397.613274623
2016-02-11 00:00:00 UTC,6.005000308,4.427431438,462140079.76210976,28752968.923665255
2016-02-12 00:00:00 UTC,5.475649284,6.005000308,421542668.4566254,9902598.244079141
2016-02-13 00:00:00 UTC,5.373284922,5.475649284,413798928.6182676,25637385.479897276
2016-02-14 00:00:00 UTC,5.169512436,5.373284922,398234915.54443055,11552061.707776096
2016-02-15 00:00:00 UTC,5.319058286,5.169512436,409885035.83075976,13786358.783861183
2016-02-16 00:00:00 UTC,4.368970122,5.319058286,336781865.25572217,15444552.58629855
2016-02-17 00:00:00 UTC,3.744022471,4.368970122,288700599.2729368,14847989.04999859
2016-02-18 00:00:00 UTC,4.397939042,3.744022471,339233532.70569825,17707643.869024027
2016-02-19 00:00:00 UTC,4.493895383,4.397939042,346746765.74089813,7215680.13
2016-02-20 00:00:00 UTC,4.301875678,4.493895383,332040532.28508496,8703306.94
2016-02-21 00:00:00 UTC,4.653970273,4.301875678,359334417.7208708,6458218.23
2016-02-22 00:00:00 UTC,5.608714258,4.653970273,433193897.2217689,15140246.890369605
2016-02-23 00:00:00 UTC,5.61209144,5.608714258,433593972.8044955,13534870.66434678
2016-02-24 00:00:00 UTC,6.134381259,5.61209144,474102955.51858103,11396482.659191374
2016-02-25 00:00:00 UTC,5.94,6.134381259,458942242.84471726,20614025.807056963
2016-02-26 00:00:00 UTC,5.897351626,5.94,456082096.8564275,9515283.257397331
2016-02-27 00:00:00 UTC,6.357091762,5.897351626,491795616.48932266,8967228.051799431
2016-02-28 00:00:00 UTC,6.440650849,6.357091762,498424354.01221955,9683081.005927766
2016-02-29 00:00:00 UTC,6.312028458,6.440650849,488620056.2443799,7546069.554011689
2016-03-01 00:00:00 UTC,7.56015705,6.312028458,585403826.3853717,20945587.168326743
2016-03-02 00:00:00 UTC,8.398318163,7.56015705,650547162.2177418,29743237.911609612
2016-03-03 00:00:00 UTC,9.504937043,8.398318163,736507630.9102448,40441406.846499346
2016-03-04 00:00:00 UTC,10.03776475,9.504937043,778040245.1399581,35604151.84878607
2016-03-05 00:00:00 UTC,10.93519774,10.03776475,847886363.7817264,54303350.00956653
2016-03-06 00:00:00 UTC,10.96466178,10.93519774,850440219.9342833,41487265.46159489
2016-03-07 00:00:00 UTC,9.397469869,10.96466178,729122199.5218774,31891736.915083926
2016-03-08 00:00:00 UTC,9.800690787,9.397469869,760648959.2261459,26473661.601431258
2016-03-09 00:00:00 UTC,11.97157976,9.800690787,929438076.2759757,28637679.638494223
2016-03-10 00:00:00 UTC,11.21,11.97157976,870327228.7272445,26154096.47
2016-03-11 00:00:00 UTC,11.20893669,11.21,870802676.0308328,21083465.444312476
2016-03-12 00:00:00 UTC,13.37620667,11.20893669,1039511436.0395219,49863322.38648788
2016-03-13 00:00:00 UTC,14.89359978,13.37620667,1157819808.965224,41625885.68412731
2016-03-14 00:00:00 UTC,12.28982461,14.89359978,955721344.4457039,56738456.43221119
2016-03-15 00:00:00 UTC,12.97,12.28982461,1008754617.7585647,30654519.10842079
2016-03-16 00:00:00 UTC,12.52943315,12.97,975104638.0634549,23016882.43185901
2016-03-17 00:00:00 UTC,10.96,12.52943315,856001603.1676563,41222397.150388725
2016-03-18 00:00:00 UTC,10.79765034,10.96,843946887.9342747,56331932.49799413
2016-03-19 00:00:00 UTC,10.43953587,10.79765034,816289545.7437397,26241552.22233686
2016-03-20 00:00:00 UTC,10.21749097,10.43953587,799245003.4284257,17365910.955602583
2016-03-21 00:00:00 UTC,11.85112269,10.21749097,927407651,28692538.03850463
2016-03-22 00:00:00 UTC,11.31742768,11.85112269,886765230.0935057,19752147.756938808
2016-03-23 00:00:00 UTC,12.40319151,11.31742768,972225642.3,19194415.657153998
2016-03-24 00:00:00 UTC,11.12762219,12.40319151,872598276.4440267,25440037.393962998
2016-03-25 00:00:00 UTC,10.64069143,11.12762219,834753145.0583116,13369781.43339712
2016-03-26 00:00:00 UTC,10.96552244,10.64069143,860590847.1,9099233
2016-03-27 00:00:00 UTC,10.37751682,10.96552244,814770808.1488085,16296116.833151689
2016-03-28 00:00:00 UTC,11.67625154,10.37751682,917099302.4921898,23146182.980729047
2016-03-29 00:00:00 UTC,11.73817083,11.67625154,922332031.7043784,17227685.66894123
2016-03-30 00:00:00 UTC,11.88228676,11.73817083,934038009.0318996,18966041.620488863
2016-03-31 00:00:00 UTC,11.35463054,11.88228676,892916961.5825855,14483801.493105622
2016-04-01 00:00:00 UTC,11.6360718,11.35463054,915415691.5298438,11085851.666571325
2016-04-02 00:00:00 UTC,11.56,11.6360718,910108352.6203126,8250251.46
2016-04-03 00:00:00 UTC,11.51238012,11.56,906254482.4679867,6190954.954391588
2016-04-04 00:00:00 UTC,11.18688124,11.51238012,881135506.2361231,8612716.039295983
2016-04-05 00:00:00 UTC,10.41948469,11.18688124,821026031.4553995,19160809.10508679
2016-04-06 00:00:00 UTC,10.66622342,10.41948469,840796803.7682226,16326497.505610662
2016-04-07 00:00:00 UTC,10.03,10.66622342,790923841,12647730.142575275
2016-04-08 00:00:00 UTC,9.758944911,10.03,769898368.4666554,14041839.904038262
2016-04-09 00:00:00 UTC,9.899719595,9.758944911,781106339.0553539,12961939.644313943
2016-04-10 00:00:00 UTC,8.814617176,9.899719595,695943784.1793737,42148631.996420056
2016-04-11 00:00:00 UTC,8.67,8.814617176,684660770.9,14850316.572718466
2016-04-12 00:00:00 UTC,7.52,8.67,593949307.4480366,22286939.435105387
2016-04-13 00:00:00 UTC,8.015604593,7.52,633611436.0474921,30653780.43975513
2016-04-14 00:00:00 UTC,8.43,8.015604593,666925784.5002216,13178565.115089094
2016-04-15 00:00:00 UTC,8.21,8.43,649194329.0397049,11510142.230195371
2016-04-16 00:00:00 UTC,8.555981967,8.21,677141041.3390801,9164981.891612116
2016-04-17 00:00:00 UTC,9.323170276,8.555981967,738147546.3926145,23406128.933429755
2016-04-18 00:00:00 UTC,8.960482405,9.323170276,709720474.7865463,20650475.766265374
2016-04-19 00:00:00 UTC,8.696773039,8.960482405,689106961.8888905,11931697.805021903
2016-04-20 00:00:00 UTC,8.484150723,8.696773039,672532357.9918683,14929127.402227022
2016-04-21 00:00:00 UTC,8.11,8.484150723,643204549.7,12241737.003326477
2016-04-22 00:00:00 UTC,7.855106665,8.11,623163882.7267805,12838519.618996318
2016-04-23 00:00:00 UTC,8.377192624,7.855106665,664843804.3114134,14263735.838354647
2016-04-24 00:00:00 UTC,7.995361207,8.377192624,634792414.6359913,10251449.903605143
2016-04-25 00:00:00 UTC,7.812751656,7.995361207,620380381.4729422,9849771.91
2016-04-26 00:00:00 UTC,7.424663266,7.812751656,589953549.0718942,17588527.338440873
2016-04-27 00:00:00 UTC,7.72469455,7.424663266,614038719.7664939,18898653.05760324
2016-04-28 00:00:00 UTC,7.250216005,7.72469455,576551379.9087085,10503191.403122593
2016-04-29 00:00:00 UTC,7.48,7.250216005,594731702.4822702,8232651.035704131
2016-04-30 00:00:00 UTC,8.892970092,7.48,707751631.3173722,36023474.61132939
2016-05-01 00:00:00 UTC,8.832454373,8.892970092,703213705.2833785,16329848.834566616
2016-05-02 00:00:00 UTC,10.10782117,8.832454373,805073117.8028661,40531647.26
2016-05-03 00:00:00 UTC,9.285335811,10.10782117,739862094.2932651,20068196.22374318
2016-05-04 00:00:00 UTC,9.414136136,9.285335811,750420702.3036536,16758119.374866204
2016-05-05 00:00:00 UTC,9.827130178,9.414136136,783653892.6075463,17630163.279848542
2016-05-06 00:00:00 UTC,9.277042147,9.827130178,740079043.0208727,20206557.47556278
2016-05-07 00:00:00 UTC,9.381202894,9.277042147,748684467.9155403,10242971.602412278
2016-05-08 00:00:00 UTC,9.53,9.381202894,760794311.5000647,14850766.415806817
2016-05-09 00:00:00 UTC,9.353276546,9.53,747045608.4385856,10349090.132607356
2016-05-10 00:00:00 UTC,9.350283704,9.353276546,747107780.4041426,8837274.15
2016-05-11 00:00:00 UTC,9.98130292,9.350283704,797843002.2628187,14650764.255450204
2016-05-12 00:00:00 UTC,10.09149229,9.98130292,806976736.4777818,22804335.07313709
2016-05-13 00:00:00 UTC,10.58566158,10.09149229,846829870.6061078,27489270.96990509
2016-05-14 00:00:00 UTC,10.17609857,10.58566158,814388813.0253446,18055946.18486381
2016-05-15 00:00:00 UTC,9.960446893,10.17609857,797447113.6994009,8453161.311741682
2016-05-16 00:00:00 UTC,11.13,9.960446893,891725938.6611807,27963225.28498735
2016-05-17 00:00:00 UTC,12.15713716,11.13,974091672.7174443,36364157.81238995
2016-05-18 00:00:00 UTC,13.35361431,12.15713716,1070392165.1001045,62651459.72818858
2016-05-19 00:00:00 UTC,14.71832476,13.35361431,1180254102.1753519,53477909.077545226
2016-05-20 00:00:00 UTC,13.69368343,14.71832476,1098527825.600999,48337340.57185815
2016-05-21 00:00:00 UTC,13.99924844,13.69368343,1123480271,24426995.172922097
2016-05-22 00:00:00 UTC,14.24898607,13.99924844,1143985930.6592457,17413663.620256484
2016-05-23 00:00:00 UTC,13.2350366,14.24898607,1063005899.322382,21271913.57732469
2016-05-24 00:00:00 UTC,12.66434299,13.2350366,1017513902.0341961,41166028.01368196
2016-05-25 00:00:00 UTC,12.50426453,12.66434299,1005116816.0568345,25364775.557130534
2016-05-26 00:00:00 UTC,12.49835341,12.50426453,1005043803.4223615,19032556.07440177
2016-05-27 00:00:00 UTC,11.19174476,12.49835341,900334792.3619336,53491048.64137498
2016-05-28 00:00:00 UTC,11.76324561,11.19174476,946689008.4566064,44051409.767962486
2016-05-29 00:00:00 UTC,12.38905214,11.76324561,997114649.2059603,26254518.55363852
2016-05-30 00:00:00 UTC,12.67843107,12.38905214,1021153612.0329038,13289827.482192438
2016-05-31 00:00:00 UTC,14.00927376,12.67843107,1128785731.519008,39491270.92023739
2016-06-01 00:00:00 UTC,13.85793783,14.00927376,1117038106.1276379,20161807.321217276
2016-06-02 00:00:00 UTC,13.77433887,13.85793783,1110747962.0861454,9543717.946969878
2016-06-03 00:00:00 UTC,13.84,13.77433887,1116709699.2231467,21310804.97545615
2016-06-04 00:00:00 UTC,13.69739426,13.84,1105420836.3746781,14233023.489212893
2016-06-05 00:00:00 UTC,13.97052907,13.69739426,1127904559.166551,9908484.139421096
2016-06-06 00:00:00 UTC,13.94200555,13.97052907,1126059079.2933497,7633717.194766483
2016-06-07 00:00:00 UTC,14.54921695,13.94200555,1175566661.3926558,19688483.52449011
2016-06-08 00:00:00 UTC,14.43177555,14.54921695,1166543234.5850925,14566862.117567817
2016-06-09 00:00:00 UTC,14.44062374,14.43177555,1167724056.8805668,6538415.617239344
2016-06-10 00:00:00 UTC,13.94373393,14.44062374,1127971788.6557844,9751904.43
2016-06-11 00:00:00 UTC,13.96046097,13.94373393,1129771063.2214296,9986576.468801256
2016-06-12 00:00:00 UTC,15.69700727,13.96046097,1270814827.7909074,34155133.25971257
2016-06-13 00:00:00 UTC,17.55275029,15.69700727,1421627594.3482137,33190471.728637412
2016-06-14 00:00:00 UTC,18.77037437,17.55275029,1520848128.9016523,57195562.16615153
2016-06-15 00:00:00 UTC,18.42185369,18.77037437,1493198806.5705338,16794245.386186022
2016-06-16 00:00:00 UTC,20.50940041,18.42185369,1663058590.2352068,33609803.05751324
2016-06-17 00:00:00 UTC,15.39739782,20.50940041,1249053416.9715872,176008430.1
